"Date","Currency","Mean","Buy","Sell"
"05/04/2012","STG POUND","132.1120","131.9720","132.2510"
"04/04/2012","STG POUND","132.1970","132.0250","132.3690"
"03/04/2012","STG POUND","133.1930","132.9990","133.3870"
"02/04/2012","STG POUND","132.8560","132.6730","133.0390"
"30/03/2012","STG POUND","132.7510","132.5830","132.9200"
"29/03/2012","STG POUND","132.0620","131.8840","132.2400"
"28/03/2012","STG POUND","132.4580","132.2430","132.6730"
"27/03/2012","STG POUND","132.6480","132.4680","132.8280"
"26/03/2012","STG POUND","131.6970","131.5050","131.8890"
"23/03/2012","STG POUND","131.4320","131.2490","131.6140"
"22/03/2012","STG POUND","131.4770","131.2980","131.6560"
"21/03/2012","STG POUND","131.5780","131.3930","131.7620"
"20/03/2012","STG POUND","131.1420","130.9640","131.3200"
"19/03/2012","STG POUND","131.4450","131.2450","131.6450"
"16/03/2012","STG POUND","130.3000","130.0780","130.5210"
"15/03/2012","STG POUND","128.9020","128.7250","129.0790"
"14/03/2012","STG POUND","128.8620","128.6760","129.0470"
"13/03/2012","STG POUND","128.8060","128.6220","128.9900"
"12/03/2012","STG POUND","129.6630","129.4770","129.8480"
"09/03/2012","STG POUND","130.7630","130.5900","130.9350"
"09/03/2012","STG POUND","133.5040","133.3445","133.6634"
"09/03/2012","STG POUND","133.5040","133.3445","133.6634"
"08/03/2012","STG POUND","130.4760","130.2870","130.6650"
"07/03/2012","STG POUND","130.2630","130.0750","130.4510"
"06/03/2012","STG POUND","132.2010","132.0160","132.3850"
"05/03/2012","STG POUND","131.7300","131.5510","131.9110"
"02/03/2012","STG POUND","132.7360","132.5600","132.9120"
"01/03/2012","STG POUND","132.5790","132.4000","132.7570"
"29/02/2012","STG POUND","132.2000","132.0200","132.3800"
"28/02/2012","STG POUND","131.0620","130.8580","131.2660"
"27/02/2012","STG POUND","131.0910","130.8920","131.2890"
"24/02/2012","STG POUND","130.1110","129.9250","130.2970"
"23/02/2012","STG POUND","129.8380","129.6270","130.0500"
"22/02/2012","STG POUND","131.5540","131.3690","131.7400"
"21/02/2012","STG POUND","131.9170","131.7180","132.1160"
"20/02/2012","STG POUND","131.5840","131.3820","131.7860"
"17/02/2012","STG POUND","131.2000","130.9950","131.4040"
"16/02/2012","STG POUND","130.3120","130.1200","130.5040"
"15/02/2012","STG POUND","130.4210","130.2360","130.6070"
"14/02/2012","STG POUND","130.2510","130.0300","130.4730"
"13/02/2012","STG POUND","130.7400","130.5420","130.9370"
"10/02/2012","STG POUND","132.6520","132.4400","132.8640"
"09/02/2012","STG POUND","130.9740","130.7820","131.1650"
"08/02/2012","STG POUND","132.2140","132.0050","132.4220"
"07/02/2012","STG POUND","131.8990","131.6910","132.1080"
"06/02/2012","STG POUND","132.4980","132.3200","132.6750"
"03/02/2012","STG POUND","132.7210","132.5370","132.9060"
"02/02/2012","STG POUND","132.5350","132.3330","132.7360"
"01/02/2012","STG POUND","132.0340","131.8500","132.2180"
"31/01/2012","STG POUND","133.1750","132.9850","133.3640"
"30/01/2012","STG POUND","133.4140","133.2120","133.6170"
"27/01/2012","STG POUND","133.3220","133.1140","133.5310"
"26/01/2012","STG POUND","133.6540","133.4250","133.8830"
"25/01/2012","STG POUND","133.8550","133.6350","134.0750"
"24/01/2012","STG POUND","133.8580","133.6230","134.0930"
"23/01/2012","STG POUND","133.6960","133.4470","133.9450"
"20/01/2012","STG POUND","132.7920","132.5880","132.9950"
"19/01/2012","STG POUND","133.0240","132.8010","133.2470"
"18/01/2012","STG POUND","132.5190","132.1730","132.8660"
"17/01/2012","STG POUND","133.6690","133.4200","133.9180"
"16/01/2012","STG POUND","133.9310","133.6990","134.1630"
"13/01/2012","STG POUND","134.6350","134.4390","134.8310"
"12/01/2012","STG POUND","134.0470","133.8150","134.2780"
"11/01/2012","STG POUND","135.0030","134.7430","135.2640"
"10/01/2012","STG POUND","135.0270","134.7330","135.3200"
"09/01/2012","STG POUND","134.2140","133.9720","134.4560"
"06/01/2012","STG POUND","134.8120","134.5000","135.1250"
"05/01/2012","STG POUND","137.8910","137.6370","138.1440"
"04/01/2012","STG POUND","133.7590","133.5630","133.9550"
"03/01/2012","STG POUND","132.3550","132.1420","132.5680"
"30/12/2011","STG POUND","131.1180","130.8970","131.3400"
"29/12/2011","STG POUND","130.8900","130.6670","131.1140"
"28/12/2011","STG POUND","131.0830","130.8700","131.2970"
"27/12/2011","STG POUND","130.7740","130.5450","131.0040"
"23/12/2011","STG POUND","131.2940","131.1150","131.4720"
"22/12/2011","STG POUND","130.8430","130.6400","131.0460"
"21/12/2011","STG POUND","130.8350","130.6490","131.0210"
"20/12/2011","STG POUND","130.1370","129.8700","130.4040"
"19/12/2011","STG POUND","129.6680","129.3780","129.9590"
"16/12/2011","STG POUND","131.2760","130.9560","131.5960"
"15/12/2011","STG POUND","134.7760","134.5720","134.9810"
"14/12/2011","STG POUND","137.7640","137.4960","138.0320"
"13/12/2011","STG POUND","139.7560","139.5560","139.9550"
"09/12/2011","STG POUND","139.6800","139.4730","139.8870"
"08/12/2011","STG POUND","140.7200","140.5490","140.8900"
"07/12/2011","STG POUND","139.9910","139.7910","140.1910"
"06/12/2011","STG POUND","139.9170","139.7270","140.1070"
"05/12/2011","STG POUND","140.1720","139.9650","140.3780"
"02/12/2011","STG POUND","140.6710","140.4490","140.8920"
"01/12/2011","STG POUND","140.5440","140.3300","140.7580"
"30/11/2011","STG POUND","139.8060","139.5900","140.0230"
"29/11/2011","STG POUND","140.0320","139.8210","140.2430"
"28/11/2011","STG POUND","140.4860","140.2520","140.7210"
"25/11/2011","STG POUND","139.4560","139.2740","139.6380"
"24/11/2011","STG POUND","140.3900","140.1650","140.6140"
"23/11/2011","STG POUND","140.7400","140.4950","140.9850"
"22/11/2011","STG POUND","141.8850","141.6480","142.1220"
"21/11/2011","STG POUND","143.3340","143.0640","143.6030"
"18/11/2011","STG POUND","145.9520","145.7430","146.1610"
"17/11/2011","STG POUND","147.5930","147.3610","147.8240"
"16/11/2011","STG POUND","148.4860","148.2350","148.7370"
"15/11/2011","STG POUND","149.0890","148.8100","149.3670"
"14/11/2011","STG POUND","149.4310","149.2010","149.6620"
"11/11/2011","STG POUND","150.9920","150.7340","151.2500"
"10/11/2011","STG POUND","152.3660","152.0860","152.6460"
"09/11/2011","STG POUND","154.9630","154.6470","155.2780"
"08/11/2011","STG POUND","155.5410","155.2660","155.8160"
"07/11/2011","STG POUND","155.8380","155.5190","156.1580"
"04/11/2011","STG POUND","155.3220","154.8880","155.7560"
"03/11/2011","STG POUND","154.1390","153.7530","154.5240"
"02/11/2011","STG POUND","154.4270","154.0140","154.8410"
"01/11/2011","STG POUND","159.4130","159.0550","159.7720"
"31/10/2011","STG POUND","159.5570","159.0440","160.0690"
"28/10/2011","STG POUND","159.3490","158.8020","159.8960"
"27/10/2011","STG POUND","161.1130","160.7410","161.4860"
"26/10/2011","STG POUND","162.4340","161.9020","162.9670"
"25/10/2011","STG POUND","160.6630","160.2130","161.1130"
"24/10/2011","STG POUND","159.9470","159.4960","160.3980"
"21/10/2011","STG POUND","157.3280","156.9990","157.6580"
"19/10/2011","STG POUND","156.8010","156.5570","157.0440"
"18/10/2011","STG POUND","156.5470","156.2800","156.8140"
"17/10/2011","STG POUND","158.8030","158.4880","159.1190"
"14/10/2011","STG POUND","160.3000","159.9240","160.6750"
"13/10/2011","STG POUND","163.8430","163.4960","164.1900"
"12/10/2011","STG POUND","165.3180","164.8940","165.7420"
"11/10/2011","STG POUND","162.3330","161.9830","162.6820"
"10/10/2011","STG POUND","160.5780","160.1530","161.0030"
"07/10/2011","STG POUND","157.3970","157.1270","157.6670"
"06/10/2011","STG POUND","155.7490","155.4470","156.0510"
"05/10/2011","STG POUND","156.9930","156.4900","157.4970"
"04/10/2011","STG POUND","157.1080","156.8060","157.4110"
"03/10/2011","STG POUND","155.9470","155.6840","156.2110"
"30/09/2011","STG POUND","155.7750","155.4790","156.0720"
"29/09/2011","STG POUND","158.3970","158.0320","158.7620"
"28/09/2011","STG POUND","159.2160","158.8670","159.5660"
"27/09/2011","STG POUND","158.9120","158.6650","159.1600"
"26/09/2011","STG POUND","152.9680","152.6680","153.2680"
"23/09/2011","STG POUND","152.2640","151.9480","152.5810"
"22/09/2011","STG POUND","150.8890","150.5280","151.2500"
"21/09/2011","STG POUND","151.0000","150.8020","151.1990"
"20/09/2011","STG POUND","150.1960","149.9720","150.4200"
"19/09/2011","STG POUND","149.6340","149.3980","149.8700"
"16/09/2011","STG POUND","149.8700","149.6220","150.1170"
"15/09/2011","STG POUND","149.5470","149.2530","149.8410"
"14/09/2011","STG POUND","149.2380","149.0230","149.4540"
"13/09/2011","STG POUND","151.3310","151.1550","151.5060"
"12/09/2011","STG POUND","148.9350","148.7190","149.1520"
"09/09/2011","STG POUND","149.5210","149.2470","149.7960"
"08/09/2011","STG POUND","149.9080","149.6420","150.1740"
"07/09/2011","STG POUND","149.1350","148.7880","149.4820"
"06/09/2011","STG POUND","152.4400","152.2530","152.6270"
"05/09/2011","STG POUND","152.8630","152.6810","153.0450"
"02/09/2011","STG POUND","152.3570","152.1960","152.5180"
"01/09/2011","STG POUND","152.3400","152.1600","152.5210"
"30/08/2011","STG POUND","153.7280","153.5350","153.9210"
"29/08/2011","STG POUND","152.1510","151.9760","152.3270"
"26/08/2011","STG POUND","151.6150","151.4330","151.7980"
"25/08/2011","STG POUND","151.2730","151.0910","151.4560"
"24/08/2011","STG POUND","153.0200","152.8210","153.2190"
"23/08/2011","STG POUND","152.9860","152.8160","153.1570"
"22/08/2011","STG POUND","153.3010","153.1160","153.4870"
"19/08/2011","STG POUND","153.0040","152.7800","153.2270"
"18/08/2011","STG POUND","153.8710","153.6780","154.0640"
"17/08/2011","STG POUND","153.0010","152.7910","153.2110"
"16/08/2011","STG POUND","151.7360","151.5350","151.9370"
"15/08/2011","STG POUND","151.0650","150.8480","151.2810"
"12/08/2011","STG POUND","151.0920","150.8370","151.3460"
"11/08/2011","STG POUND","152.2100","151.9310","152.4900"
"10/08/2011","STG POUND","153.8000","153.5990","154.0000"
"09/08/2011","STG POUND","153.0580","152.8400","153.2750"
"08/08/2011","STG POUND","152.6600","152.4640","152.8570"
"05/08/2011","STG POUND","150.3350","150.1590","150.5110"
"04/08/2011","STG POUND","150.4290","150.2500","150.6070"
"03/08/2011","STG POUND","149.2320","149.0420","149.4220"
"02/08/2011","STG POUND","148.7510","148.5660","148.9360"
"01/08/2011","STG POUND","149.4980","149.3110","149.6850"
"29/07/2011","STG POUND","148.7440","148.5580","148.9290"
"28/07/2011","STG POUND","148.3880","148.1890","148.5870"
"27/07/2011","STG POUND","148.5990","148.4350","148.7630"
"26/07/2011","STG POUND","147.7410","147.5620","147.9200"
"25/07/2011","STG POUND","147.2730","147.0940","147.4530"
"22/07/2011","STG POUND","146.6730","146.4960","146.8500"
"21/07/2011","STG POUND","145.7510","145.5700","145.9320"
"20/07/2011","STG POUND","145.3480","145.1840","145.5120"
"19/07/2011","STG POUND","144.9450","144.7740","145.1170"
"18/07/2011","STG POUND","144.3980","144.2100","144.5860"
"15/07/2011","STG POUND","144.6970","144.5070","144.8880"
"14/07/2011","STG POUND","144.2670","144.0620","144.4720"
"13/07/2011","STG POUND","142.8680","142.6230","143.1140"
"12/07/2011","STG POUND","143.3370","143.1350","143.5390"
"11/07/2011","STG POUND","144.3300","144.1450","144.5160"
"08/07/2011","STG POUND","143.5160","143.3380","143.6940"
"07/07/2011","STG POUND","143.5290","143.3210","143.7370"
"06/07/2011","STG POUND","142.8780","142.6720","143.0840"
"05/07/2011","STG POUND","141.7080","141.4880","141.9270"
"04/07/2011","STG POUND","142.6060","142.4080","142.8040"
"01/07/2011","STG POUND","143.4590","143.2660","143.6520"
"30/06/2011","STG POUND","144.6180","144.3800","144.8570"
"29/06/2011","STG POUND","144.0810","143.8130","144.3480"
"28/06/2011","STG POUND","144.8850","144.6050","145.1670"
"27/06/2011","STG POUND","144.1220","143.7880","144.4560"
"24/06/2011","STG POUND","144.6590","144.3350","144.9840"
"23/06/2011","STG POUND","145.3530","144.9600","145.7470"
"22/06/2011","STG POUND","148.9010","148.6660","149.1360"
"21/06/2011","STG POUND","147.2790","146.9920","147.5660"
"20/06/2011","STG POUND","144.8560","144.6650","145.0470"
"17/06/2011","STG POUND","145.2680","145.0530","145.4840"
"16/06/2011","STG POUND","143.4320","143.2900","143.5730"
"15/06/2011","STG POUND","146.1340","145.9900","146.2780"
"14/06/2011","STG POUND","146.6960","146.5310","146.8610"
"13/06/2011","STG POUND","142.9840","142.8330","143.1340"
"10/06/2011","STG POUND","142.9650","142.8170","143.1130"
"09/06/2011","STG POUND","143.8050","143.6520","143.9580"
"08/06/2011","STG POUND","144.1790","144.0260","144.3320"
"07/06/2011","STG POUND","142.4750","142.3230","142.6270"
"06/06/2011","STG POUND","142.6640","142.5120","142.8150"
"03/06/2011","STG POUND","141.6980","141.5170","141.8790"
"02/06/2011","STG POUND","141.3200","141.1510","141.4900"
"31/05/2011","STG POUND","141.6260","141.4800","141.7720"
"30/05/2011","STG POUND","140.8030","140.6670","140.9400"
"27/05/2011","STG POUND","140.4300","140.2780","140.5820"
"26/05/2011","STG POUND","139.8550","139.6830","140.0270"
"25/05/2011","STG POUND","139.6240","139.4690","139.7800"
"24/05/2011","STG POUND","139.4180","139.2480","139.5880"
"23/05/2011","STG POUND","139.4320","139.2670","139.5960"
"20/05/2011","STG POUND","139.6200","139.4550","139.7840"
"19/05/2011","STG POUND","140.7760","140.6260","140.9270"
"18/05/2011","STG POUND","140.9110","140.7550","141.0660"
"17/05/2011","STG POUND","139.9490","139.7840","140.1130"
"16/05/2011","STG POUND","139.0250","138.8920","139.1580"
"13/05/2011","STG POUND","140.1330","139.9710","140.2960"
"12/05/2011","STG POUND","140.5010","140.3560","140.6460"
"11/05/2011","STG POUND","139.3740","139.2200","139.5280"
"10/05/2011","STG POUND","138.7160","138.5470","138.8850"
"09/05/2011","STG POUND","138.0560","137.8900","138.2220"
"06/05/2011","STG POUND","137.6250","137.4750","137.7760"
"05/05/2011","STG POUND","138.3110","138.1530","138.4680"
"04/05/2011","STG POUND","137.5180","137.3770","137.6590"
"03/05/2011","STG POUND","138.7040","138.5430","138.8640"
"29/04/2011","STG POUND","138.9080","138.7440","139.0720"
"28/04/2011","STG POUND","139.7910","139.6470","139.9350"
"27/04/2011","STG POUND","137.9020","137.7510","138.0530"
"26/04/2011","STG POUND","138.1180","137.9830","138.2520"
"21/04/2011","STG POUND","138.2530","138.0890","138.4180"
"20/04/2011","STG POUND","137.2610","137.1050","137.4160"
"19/04/2011","STG POUND","136.1860","136.0360","136.3370"
"18/04/2011","STG POUND","136.7450","136.5790","136.9110"
"15/04/2011","STG POUND","137.3950","137.2450","137.5460"
"14/04/2011","STG POUND","137.4620","137.3130","137.6110"
"13/04/2011","STG POUND","136.6870","136.5410","136.8330"
"12/04/2011","STG POUND","137.2720","137.1220","137.4220"
"11/04/2011","STG POUND","137.6440","137.4930","137.7950"
"08/04/2011","STG POUND","138.0470","137.8680","138.2270"
"07/04/2011","STG POUND","137.9730","137.7990","138.1480"
"06/04/2011","STG POUND","136.7370","136.5610","136.9130"
"05/04/2011","STG POUND","134.9860","134.8120","135.1590"
"04/04/2011","STG POUND","134.6950","134.5250","134.8650"
"01/04/2011","STG POUND","133.5070","133.3620","133.6520"
"31/03/2011","STG POUND","133.6410","133.5010","133.7820"
"30/03/2011","STG POUND","133.7410","133.5810","133.9010"
"29/03/2011","STG POUND","134.2910","134.1310","134.4520"
"28/03/2011","STG POUND","134.9620","134.7940","135.1290"
"25/03/2011","STG POUND","136.8610","136.7050","137.0180"
"24/03/2011","STG POUND","137.9600","137.7970","138.1220"
"23/03/2011","STG POUND","138.7860","138.6340","138.9390"
"22/03/2011","STG POUND","138.8730","138.6930","139.0520"
"21/03/2011","STG POUND","137.0890","136.9350","137.2420"
"18/03/2011","STG POUND","137.5070","137.3600","137.6540"
"17/03/2011","STG POUND","137.6000","137.4200","137.7810"
"16/03/2011","STG POUND","137.9760","137.8370","138.1140"
"15/03/2011","STG POUND","139.0930","138.9350","139.2510"
"14/03/2011","STG POUND","136.4810","136.3200","136.6420"
"11/03/2011","STG POUND","135.9360","135.7590","136.1120"
"10/03/2011","STG POUND","135.9090","135.7470","136.0720"
"09/03/2011","STG POUND","134.8310","134.6450","135.0180"
"08/03/2011","STG POUND","134.6290","134.4560","134.8030"
"07/03/2011","STG POUND","134.8510","134.7350","134.9660"
"04/03/2011","STG POUND","135.2620","135.1140","135.4100"
"03/03/2011","STG POUND","135.2640","135.0910","135.4370"
"02/03/2011","STG POUND","134.3980","134.2450","134.5500"
"01/03/2011","STG POUND","134.3300","134.1610","134.4980"
"28/02/2011","STG POUND","132.6860","132.4580","132.9140"
"25/02/2011","STG POUND","132.4140","132.2640","132.5650"
"24/02/2011","STG POUND","132.8830","132.7420","133.0250"
"23/02/2011","STG POUND","132.5710","132.4150","132.7270"
"22/02/2011","STG POUND","132.3120","132.1620","132.4610"
"21/02/2011","STG POUND","132.8890","132.7290","133.0480"
"18/02/2011","STG POUND","131.7100","131.5660","131.8530"
"17/02/2011","STG POUND","131.1230","130.9550","131.2900"
"16/02/2011","STG POUND","131.4510","131.2870","131.6160"
"15/02/2011","STG POUND","130.6390","130.4850","130.7920"
"14/02/2011","STG POUND","130.7770","130.6640","130.8900"
"11/02/2011","STG POUND","130.5130","130.3500","130.6760"
"10/02/2011","STG POUND","130.7260","130.5700","130.8830"
"09/02/2011","STG POUND","130.5400","130.3780","130.7020"
"08/02/2011","STG POUND","131.1330","130.9910","131.2750"
"07/02/2011","STG POUND","130.9210","130.7560","131.0860"
"04/02/2011","STG POUND","131.0510","130.8880","131.2140"
"03/02/2011","STG POUND","131.2720","131.1080","131.4350"
"02/02/2011","STG POUND","131.0490","130.8950","131.2020"
"01/02/2011","STG POUND","130.4220","130.2580","130.5870"
"31/01/2011","STG POUND","128.9820","128.8240","129.1400"
"28/01/2011","STG POUND","128.8120","128.6700","128.9550"
"27/01/2011","STG POUND","128.8280","128.6930","128.9630"
"26/01/2011","STG POUND","128.1410","127.9760","128.3070"
"25/01/2011","STG POUND","129.6130","129.4430","129.7820"
"24/01/2011","STG POUND","129.3810","129.2260","129.5370"
"21/01/2011","STG POUND","129.0230","128.8730","129.1740"
"20/01/2011","STG POUND","129.2240","129.0610","129.3870"
"19/01/2011","STG POUND","129.6360","129.4610","129.8110"
"18/01/2011","STG POUND","129.2480","129.1040","129.3930"
